text,retweet_count,favorite_count,clean_tweet,Hash words,scores,compound,comp_score
@jackdaw_writes Not in Reggio Emilia either this is a hate crime ☠️,0,1,not reggio emilia either hate crime,No hashtags,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"A jury in Chicago begins deliberating in the case of Jussie Smollett, the former ""Empire"" actor who was charged wit… https://t.co/hVJsCiRMPA",0,0,"a juri chicago begin deliber case jussi smollett, former ""empire"" actor charg wit...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@Francesca1Diasi @ne_palas @burncoryburn You may be confused about which side is notorious for arson and hate crime hoaxes.,0,1,you may confus side notori arson hate crime hoaxes.,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@Ciarabelles A one off on netflix ""Black Earth Rising. Michaela Coel.  It is so SO Good.  Stellar cast and deep/hea… https://t.co/eRzt0796y5",1,5,"a one netflix ""black earth rising. michaela coel. it so good. stellar cast deep/hea...",No hashtags,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.5777}",0.5777,pos
@marinasmigielsk A black man accused non-existent white men of a committing a hate crime against him that never hap… https://t.co/XD37hBrW2P,2,8,a black man accus non-exist white men commit hate crime never hap...,No hashtags,"{'neg': 0.414, 'neu': 0.46, 'pos': 0.126, 'compound': -0.7184}",-0.7184,neg
"the word you're looking for this kind of hate crime is transphobia.

It isn't violence against their perceived woma… https://t.co/Tjqjh4xfmm",0,1,word look kind hate crime transphobia. it violenc perceiv woma...,No hashtags,"{'neg': 0.409, 'neu': 0.398, 'pos': 0.193, 'compound': -0.5859}",-0.5859,neg
"@RepSusanWild @anesam98 @RepBobbyRush Last time it came up, Paul Rand voted against it, it is incomprehensible that… https://t.co/xyxdgTMHga",0,1,"last time came up, paul rand vote it, incomprehens that...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
Black on white and black on Asian is way more prevalent in America than any other kind of racism. Racism of blacks… https://t.co/U6GLRnXL1c,0,3,black white black asian way preval america kind racism. racism blacks...,No hashtags,"{'neg': 0.418, 'neu': 0.408, 'pos': 0.173, 'compound': -0.7003}",-0.7003,neg
"#Jury begins deliberations in Jussie Smollett's trial for alleged hoax hate crime
https://t.co/VbYOjDkcgA",0,0,#juri begin deliber jussi smollett' trial alleg hoax hate crime,#Jury,"{'neg': 0.571, 'neu': 0.429, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
Suspended @UKLabour @ManCityCouncil councillor quietly removed from executive role by under investigation for hate… https://t.co/WtyqohyfMD,0,0,suspend councillor quietli remov execut role investig hate...,No hashtags,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3182}",-0.3182,neg
Officer’s German Shepherd Puppy Killed And Beheaded In Apparent Hate Crime: https://t.co/nnjLm8s8Jw,0,1,officer' german shepherd puppi kill and behead in appar hate crime:,No hashtags,"{'neg': 0.598, 'neu': 0.402, 'pos': 0.0, 'compound': -0.9169}",-0.9169,neg
Campaign to make misogyny a hate crime rebuffed by Law Commission https://t.co/7Cmok07DwV,1,0,campaign make misogyni hate crime rebuf law commiss,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Officer's German Shepherd Puppy Killed And Beheaded In Apparent Hate Crime - Animal Victory https://t.co/UgPzTKix4O,0,0,officer' german shepherd puppi kill and behead in appar hate crime - anim victori,No hashtags,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.9169}",-0.9169,neg
The fact I'm still waiting on halo infinite downloading is frankly a hate crime,0,0,the fact i'm still wait halo infinit download frankli hate crime,No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
‘This case is crazy’: Closing arguments shift to defense at Jussie Smollett’s trial for reporting an allegedly stag… https://t.co/MCNuExK9k5,0,0,'thi case crazy': close argument shift defens jussi smollett' trial report allegedli stag...,No hashtags,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",-0.3612,neg
"Plse sign and share 👊🏽

Officer's German Shepherd Puppy Killed And Beheaded In Apparent Hate Crime - Animal Victory https://t.co/lYhzCrCOZH",0,0,plse sign share officer' german shepherd puppi kill and behead in appar hate crime - anim victori,No hashtags,"{'neg': 0.456, 'neu': 0.46, 'pos': 0.084, 'compound': -0.8934}",-0.8934,neg
"Friday 10th December 4pm-6pm: Join the University of Bradford, Bradford College and the Hate Crime Alliance in taki… https://t.co/GzTeQv75Hi",0,0,"friday 10th decemb 4pm-6pm: join univers bradford, bradford colleg hate crime allianc taki...",No hashtags,"{'neg': 0.371, 'neu': 0.515, 'pos': 0.113, 'compound': -0.7184}",-0.7184,neg
@NICentenary2021 I want to get one and plant it outside SF offices with our flag attached. If it gets ruined then i… https://t.co/z90MiNOKVB,0,1,i want get one plant outsid sf offic flag attached. if get ruin i...,No hashtags,"{'neg': 0.236, 'neu': 0.683, 'pos': 0.081, 'compound': -0.5423}",-0.5423,neg
@Jazzy_Charrisse Because he faked a hate crime that the police spent 3000 hours investigating instead of focusing on real crimes,0,1,becaus fake hate crime polic spent 3000 hour investig instead focus real crime,No hashtags,"{'neg': 0.605, 'neu': 0.395, 'pos': 0.0, 'compound': -0.93}",-0.93,neg
"""I worry all the time that my children become victim of hate crime because I am a lesbian.""

@mengiatschalaer looks… https://t.co/D67F6aNWmz",2,4,"""i worri time child becom victim hate crime i lesbian."" looks...",No hashtags,"{'neg': 0.571, 'neu': 0.429, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
@Layla7x_ As long as it's not on pizza I'll agree. If not I'll commit a hate crime:),0,0,as long pizza i'll agree. if i'll commit hate crime:),No hashtags,"{'neg': 0.24, 'neu': 0.455, 'pos': 0.305, 'compound': 0.0}",0.0,nutral
Our Mothers For change session today on hate crime.Several mothers had been victims of #hatecrime but they had not… https://t.co/wRaT4387vg,0,1,our mother for chang session today hate crime.sever mother victim #hatecrim not...,#hatecrime,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
I think the Tory Party parties show why making something a crime won’t suddenly create justice. The police should n… https://t.co/9CpbZlpcrt,0,4,i think tori parti parti show make someth crime suddenli creat justice. the polic n...,No hashtags,"{'neg': 0.185, 'neu': 0.635, 'pos': 0.18, 'compound': -0.0258}",-0.0258,nutral
"Check out our podcast on far-right extremism and hate crime in Canada, featuring Dr. Barbara Perry and risk consult… https://t.co/eNDHewhtTl",0,0,"check podcast far-right extrem hate crime canada, featur dr. barbara perri risk consult...",No hashtags,"{'neg': 0.482, 'neu': 0.518, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
Suspended councillor quietly removed from executive role after being investigated for a hate crime https://t.co/fUoom9PC5z,0,0,suspend councillor quietli remov execut role investig hate crime,No hashtags,"{'neg': 0.613, 'neu': 0.387, 'pos': 0.0, 'compound': -0.8591}",-0.8591,neg
"@kent_police I have contacted @UKLabour over this hate crime from @RosieDuffield1, can you tell me how I can report… https://t.co/sSQRpl5pVL",0,0,i contact hate crime tell i report...,No hashtags,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"NOT wearing a mask doesn’t mean you don’t wish to wear one.  

Nobody needs to PROVE their exemption.
 
Verbal abus… https://t.co/VZI2PpPkhN",0,0,not wear mask mean wish wear one. nobodi need prove exemption. verbal abus...,No hashtags,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,pos
"Campaign to make misogyny a hate crime rebuffed by Law Commission

Proponents will continue push after legal consul… https://t.co/GbyGunFou6",0,0,campaign make misogyni hate crime rebuf law commiss propon continu push legal consul...,No hashtags,"{'neg': 0.385, 'neu': 0.535, 'pos': 0.08, 'compound': -0.7717}",-0.7717,neg
"@KeithWoodsYT Lol , just shows what a dickhead Rogan really is. Is it a hate crime to be a patriot in the US now ? Ridiculous.",0,0,"lol , show dickhead rogan realli is. is hate crime patriot us ? ridiculous.",No hashtags,"{'neg': 0.585, 'neu': 0.297, 'pos': 0.119, 'compound': -0.9001}",-0.9001,neg
@DAJOZ072129 @peterprouder9 @EHRC I think it’s worse than that. Is there any reason their actions can’t now be cons… https://t.co/rEBmOQ1vxW,0,1,i think wors that. is reason action can't cons...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@itsLiterallyHim At least charge him with a racist hate crime.,0,0,at least charg racist hate crime.,No hashtags,"{'neg': 0.789, 'neu': 0.211, 'pos': 0.0, 'compound': -0.9042}",-0.9042,neg
@KorrJorrJeng Especially? This is hate crime,0,2,especially? thi hate crime,No hashtags,"{'neg': 0.795, 'neu': 0.205, 'pos': 0.0, 'compound': -0.829}",-0.829,neg
@ThinkingSlow1 That is a hate crime.  Report them to the police for inciting hatred and causing psychological harm.,0,0,that hate crime. report polic incit hatr caus psycholog harm.,No hashtags,"{'neg': 0.605, 'neu': 0.395, 'pos': 0.0, 'compound': -0.8934}",-0.8934,neg
"@LesleySemmens @polblonde I’ve never been a fan of hate crime, it seems to me to be a vehicle for bullying.",0,1,"i'v never fan hate crime, seem vehicl bullying.",No hashtags,"{'neg': 0.373, 'neu': 0.255, 'pos': 0.372, 'compound': -0.0036}",-0.0036,nutral
"@susannahherbert @monisha_rajesh @thetimes This is deeply disingenuous. As a professional critic, I would have expe… https://t.co/PeEw3UMHYD",4,43,"thi deepli disingenuous. as profession critic, i would expe...",No hashtags,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}",-0.2732,neg
UN associating trans women with the colour orange is a hate crime against me and @sineadactually,0,1,un associ tran woman colour orang hate crime,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@LavelleRoisin @FCTwenteBenson Smash was a hate crime against food.,0,4,smash hate crime food.,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Council on American-Islamic Relations (CAIR) highlights two separate incidents in which two US mosques were subject… https://t.co/sH2xPrGxgO,2,4,council american-islam relat (cair) highlight two separ incid two us mosqu subject...,No hashtags,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",0.34,pos
@RolyUnGashaa That is blatant abuse and a hate crime 🤬,0,3,that blatant abus hate crime,No hashtags,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
The way the hosts ate that KitKat is a hate crime #GBBOAus,0,0,the way host ate kitkat hate crime #gbboau,#GBBOAus,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Is the divide even bigger?  Does @ace_national follow @ONS good practice in recording Sex (as per EA2010) or confla… https://t.co/JItUqPBq3L,0,1,is divid even bigger? doe follow good practic record sex (a per ea2010) confla...,No hashtags,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
@reforgetheaven Thankfully we live in a country where this is a hate crime and things can be done about it.,0,60,thank live countri hate crime thing done it.,No hashtags,"{'neg': 0.49, 'neu': 0.34, 'pos': 0.17, 'compound': -0.6908}",-0.6908,neg
"Creating hostility over sex or gender should be hate crime - report

But the Law Commission is criticised over its… https://t.co/nYDbsnvtfs",0,0,creat hostil sex gender hate crime - report but law commiss criticis its...,No hashtags,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
"No one should be targeted because of their race, religion, sexual orientation, transgender identity or disability.… https://t.co/562Cwfipy9",2,8,"no one target race, religion, sexual orientation, transgend ident disability....",No hashtags,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
my fave version of crime is hate crime @ShannonRose543,0,1,fave version crime hate crime,No hashtags,"{'neg': 0.733, 'neu': 0.068, 'pos': 0.199, 'compound': -0.8316}",-0.8316,neg
"“I promise to put this Menorah again every Hanukkah, we will never surrender to darkness.”

Police officers investi… https://t.co/JgsoFcqsve",10,49,"""i promis put menorah everi hanukkah, never surrend darkness."" polic offic investi...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"Public sexual harassment should be a crime. Mysogyny should be a hate crime. Time for real change.

https://t.co/OU5q6dj9jY",0,0,public sexual harass crime. mysogyni hate crime. time real change.,No hashtags,"{'neg': 0.698, 'neu': 0.302, 'pos': 0.0, 'compound': -0.9313}",-0.9313,neg
@Rich_Y_ @iancollinsuk @NiallHignett Probs a hate crime. Someone is getting cancelled,0,1,prob hate crime. someon get cancel,No hashtags,"{'neg': 0.754, 'neu': 0.246, 'pos': 0.0, 'compound': -0.8481}",-0.8481,neg
"Hate crime comes in different forms and strikes at the heart of communities. With your help, we can tackle those re… https://t.co/dUr4pPs68a",3,0,"hate crime come differ form strike heart communities. with help, tackl re...",No hashtags,"{'neg': 0.448, 'neu': 0.412, 'pos': 0.139, 'compound': -0.7184}",-0.7184,neg
Police probe transphobic hate crime in Carlisle https://t.co/BGywzifoG5,4,4,polic probe transphob hate crime carlisl,No hashtags,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@muddydwarf @PompeyCyclist Did I? Pretty sure I didn’t. 
As a serving police officer I’m stating facts. 
The racial… https://t.co/obnDfcCoCZ",0,0,did i? pretti sure i didn't. as serv polic offic i'm state facts. the racial...,No hashtags,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.3182,pos
Police probe transphobic hate crime in Carlisle: https://t.co/BS2gPRJXbc https://t.co/ctGaoYmBWa,0,3,polic probe transphob hate crime carlisle:,No hashtags,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
hate crime https://t.co/4gW5txbFs8,0,1,hate crime,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@PointlessSword @AnnFargher @SkyNews This is being reported under the Hate Crime Bill 2020.,0,0,thi report hate crime bill 2020.,No hashtags,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Having a leaving do when leaving a job should be a protected human right, not a hate crime",0,1,"have leav leav job protect human right, hate crime",No hashtags,"{'neg': 0.456, 'neu': 0.38, 'pos': 0.165, 'compound': -0.6808}",-0.6808,neg
A 43-year-old Michigan man sentenced to 5 years for a hate crime against a teenager at a public beach | Karen Madej… https://t.co/bVgP9ZKnh0,0,0,a 43-year-old michigan man sentenc 5 year hate crime teenag public beach | karen madej...,No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@ThatsSoDerek @ce_dyke1 US numbers of violent crime outstrips most others, save maybe S/America and S/Africa, but h… https://t.co/zlyTHJNfov",0,1,"us number violent crime outstrip others, save mayb s/america s/africa, h...",No hashtags,"{'neg': 0.392, 'neu': 0.37, 'pos': 0.238, 'compound': -0.5994}",-0.5994,neg
@VirtueSignalMan If the perpetrators (most likely far-right racists historically) can be identified by CCTV they mi… https://t.co/3xxIUYP9s7,0,0,if perpetr (most like far-right racist historically) identifi cctv mi...,No hashtags,"{'neg': 0.276, 'neu': 0.552, 'pos': 0.172, 'compound': -0.3612}",-0.3612,neg
@car0linensis @ali__samson Poker up the bottom. It was a gay hate crime if true!,0,0,poker bottom. it gay hate crime true!,No hashtags,"{'neg': 0.524, 'neu': 0.28, 'pos': 0.196, 'compound': -0.69}",-0.69,neg
"@NamenotI @NM_Rdg @GBNEWS ""Your link does mention that hate crime by white offenders is declining""

No it doesn't,… https://t.co/EGn06GtRGp",0,0,"""your link mention hate crime white offend declining"" no doesn't,...",No hashtags,"{'neg': 0.659, 'neu': 0.341, 'pos': 0.0, 'compound': -0.891}",-0.891,neg
https://t.co/8ymTZP1zcZ https://t.co/jAD45mpdGh,0,0,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"The rise in Antisemitism in our country - and indeed our city - is deeply disturbing.

This behaviour is totally un… https://t.co/1A7WF8kXzx",13,23,the rise antisemit countri - inde citi - deepli disturbing. thi behaviour total un...,No hashtags,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
@NellyTells The term ‘anti-vaxxer’ is being used very flexibly/all encompassing. It’ll tag all dissidents. Next - m… https://t.co/4tKA47nge1,0,1,the term 'anti-vaxxer' use flexibly/al encompassing. it'll tag dissidents. next - m...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@D14Fern @bigkennymuir @rosscolquhoun @theSNP @NicolaSturgeon Read the UDHR, hate crime bill &amp; the notes, ONS on dr… https://t.co/uf7EZpFc9a",0,0,"read udhr, hate crime bill &amp; notes, on dr...",No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"@erikmouthaanRTL @LigtenRolf Het is niet het wapen dat gevaarlijk is, het is de persoon dat een misdrijf begaat. Da… https://t.co/mqgmScodp3",0,1,"het niet het wapen dat gevaarlijk is, het de persoon dat een misdrijf begaat. da...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
We welcome the Law Commission report which reflects recommendations we have made for changes to hate crime legislat… https://t.co/2TtMrUaWrK,2,3,we welcom law commiss report reflect recommend made chang hate crime legislat...,No hashtags,"{'neg': 0.385, 'neu': 0.481, 'pos': 0.134, 'compound': -0.6908}",-0.6908,neg
Family WhatsApp conversation protected under proposed hate crime reforms https://t.co/aN1tOFZGV0 https://t.co/N0wl704vu3,0,0,famili whatsapp convers protect propos hate crime reform,No hashtags,"{'neg': 0.486, 'neu': 0.338, 'pos': 0.176, 'compound': -0.6808}",-0.6808,neg
A menorah installed in Primrose Hill to mark Hanukkah has been vandalised. https://t.co/jR9NZStFi9,3,8,a menorah instal primros hill mark hanukkah vandalised.,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@cbouzy To me this is a hate crime,1,15,to hate crime,No hashtags,"{'neg': 0.878, 'neu': 0.122, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
A menorah installed in Primrose Hill to mark Hanukkah has been vandalised. Anyone with information is asked to call… https://t.co/YydIylfKk7,2,0,a menorah instal primros hill mark hanukkah vandalised. anyon inform ask call...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"“But it is not the Tories who are really facing the brunt of the rage they have sparked. It’s minorities, represent… https://t.co/6NI7qpppZJ",4,11,"""but tori realli face brunt rage sparked. it' minorities, represent...",No hashtags,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.7096}",-0.7096,neg
"During the criminal trial for Jussie Smollett, he testified he received a tip off from his CNN friend @donlemon tha… https://t.co/E9f6ViFWKY",794,2584,"dure crimin trial jussi smollett, testifi receiv tip cnn friend tha...",No hashtags,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}",0.4939,pos
@ReclaimTS would you be able to give me a very short statement regarding the Law Commission’s decision to not make… https://t.co/rFvFOYvXbl,0,0,would abl give short statement regard law commission' decis make...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@Voice_of_Salam @MAAS_UK @the We flew a flag to remember the Holocaust, the flag pole was snapped twice. I just do… https://t.co/jZO0OLMTFN",0,0,"we flew flag rememb holocaust, flag pole snap twice. i do...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
Yesterday Colin Neighbourhood team made an arrest in relation to a suspected hate crime. It took place at the Glide… https://t.co/9hQPvPfxWL,1,2,yesterday colin neighbourhood team made arrest relat suspect hate crime. it took place glide...,No hashtags,"{'neg': 0.541, 'neu': 0.459, 'pos': 0.0, 'compound': -0.8957}",-0.8957,neg
Because I have ADHD I accidentally let my black tea brew for like 40 minutes so I’m now about to commit a hate crime against my stomach,0,3,becaus i adhd i accident let black tea brew like 40 minut i'm commit hate crime stomach,No hashtags,"{'neg': 0.412, 'neu': 0.4, 'pos': 0.188, 'compound': -0.765}",-0.765,neg
#UK: Police-recorded #LGBT #hatecrimes up sharply since lockdown in #Cambridgeshire &amp; nationally https://t.co/XnBwOh3jlE,0,0,#uk: police-record #lgbt #hatecrim sharpli sinc lockdown #cambridgeshir &amp; nation,#UK: #LGBT #hatecrimes #Cambridgeshire,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
CNN’s Don Lemon warned actor Jussie Smollett in 2019 Chicago police did not believe he was the victim of a hate cri… https://t.co/M5tNUGySt1,4,23,cnn' don lemon warn actor jussi smollett 2019 chicago polic believ victim hate cri...,No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.7351}",-0.7351,neg
"FoxNews Christmas Trees burns - nobody cares
Non-Christian Holiday - Hate Crime",0,0,foxnew christma tree burn - nobodi care non-christian holiday - hate crime,No hashtags,"{'neg': 0.377, 'neu': 0.314, 'pos': 0.309, 'compound': -0.3182}",-0.3182,neg
#HackHate project Victim Report and Support - a comprehensive electronic guidebook for third party Asian community… https://t.co/qR7aZiTYrx,0,0,#hackhat project victim report support - comprehens electron guidebook third parti asian community...,#HackHate,"{'neg': 0.142, 'neu': 0.676, 'pos': 0.182, 'compound': 0.1531}",0.1531,pos
"I've spent a lot of time reading and watching videos about ""true crime"" and one thing I've noticed is that when the… https://t.co/K6eaX6bHkp",0,3,"i'v spent lot time read watch video ""true crime"" one thing i'v notic the...",No hashtags,"{'neg': 0.191, 'neu': 0.656, 'pos': 0.153, 'compound': -0.1779}",-0.1779,neg
it’s a hate crime that i never got to hear this live https://t.co/Zeb8NLiI3l,0,0,hate crime never got hear live,No hashtags,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@CBSNews Nearly every video I see of Asian hate crimes it was a black man committing the crime.  Maybe you should report that.,0,13,nearli everi video i see asian hate crime black man commit crime. mayb report that.,No hashtags,"{'neg': 0.467, 'neu': 0.437, 'pos': 0.096, 'compound': -0.8591}",-0.8591,neg
@the_mcquade @changeresearch What a beautiful man he was inside &amp; out. His death a tragic hate crime #LGBT,0,1,what beauti man insid &amp; out. hi death tragic hate crime #lgbt,#LGBT,"{'neg': 0.638, 'neu': 0.362, 'pos': 0.0, 'compound': -0.9337}",-0.9337,neg
Having to do an essay on the reformation in Europe as a catholic feels like a hate crime,0,4,have essay reform europ cathol feel like hate crime,No hashtags,"{'neg': 0.459, 'neu': 0.382, 'pos': 0.159, 'compound': -0.6908}",-0.6908,neg
Society welcomes proposed reforms to tackle hate crime disparities: Law Commission published several recommendation… https://t.co/TnwG8xL6Ct,0,0,societi welcom propos reform tackl hate crime disparities: law commiss publish sever recommendation...,No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@GBNEWS Discrimination is a hate crime.,0,0,discrimin hate crime.,No hashtags,"{'neg': 0.878, 'neu': 0.122, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Empire star Jussie Smollett has repeatedly denied staging a hate crime against himself https://t.co/VOUP6AlJwT,3,1,empir star jussi smollett repeatedli deni stage hate crime,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@frankwhiz1 Is that a hate crime could I get arrested for saying that. If so I was only joking,0,0,is hate crime could i get arrest say that. if i joke,No hashtags,"{'neg': 0.539, 'neu': 0.337, 'pos': 0.124, 'compound': -0.8126}",-0.8126,neg
The new service for victims of hate crime has been launched in the county to reflect the 20 per cent increase in in… https://t.co/6MFnM6KDc9,0,0,the new servic victim hate crime launch counti reflect 20 per cent increas in...,No hashtags,"{'neg': 0.458, 'neu': 0.542, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
The new service for victims of hate crime has been launched in the county to reflect the 20 per cent increase in in… https://t.co/pxqRKnVAYB,2,2,the new servic victim hate crime launch counti reflect 20 per cent increas in...,No hashtags,"{'neg': 0.458, 'neu': 0.542, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
"Meanwhile, in real news... 
Campaign to make misogyny a hate crime rebuffed by Law Commission https://t.co/4APWkB9ZZS",0,0,"meanwhile, real news... campaign make misogyni hate crime rebuf law commiss",No hashtags,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
The Swedish National Council for Crime Prevention has identified 15 cases of Covid-19-related hate crimes toward et… https://t.co/CYX1ZlbwL5,1,2,the swedish nation council crime prevent identifi 15 case covid-19-rel hate crime toward et...,No hashtags,"{'neg': 0.491, 'neu': 0.459, 'pos': 0.05, 'compound': -0.891}",-0.891,neg
A hate crime is being committed 😤 https://t.co/eTtTHW0end,1,33,a hate crime commit,No hashtags,"{'neg': 0.766, 'neu': 0.0, 'pos': 0.234, 'compound': -0.7184}",-0.7184,neg
Empire star Jussie Smollett has repeatedly denied staging a hate crime against himself https://t.co/PX8J9XiVkq,0,0,empir star jussi smollett repeatedli deni stage hate crime,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Police-recorded LGBT hate crimes up sharply since lockdown in Cambridgeshire and nationally https://t.co/Lmazop6yg8,1,0,police-record lgbt hate crime sharpli sinc lockdown cambridgeshir nation,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@rafaelshimunov This thread is an anti-Catholic hate crime and you should be ashamed.,0,0,thi thread anti-cathol hate crime ashamed.,No hashtags,"{'neg': 0.774, 'neu': 0.226, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
@uheeuhaha How could it be a hate crime when they loved doing it?,0,3,how could hate crime love it?,No hashtags,"{'neg': 0.5, 'neu': 0.208, 'pos': 0.292, 'compound': -0.4588}",-0.4588,neg
The Law Commission has announced recommendations to reform hate crime legislation. @DimensionsUK welcome this first… https://t.co/uA5wq9ucWP,0,2,the law commiss announc recommend reform hate crime legislation. welcom first...,No hashtags,"{'neg': 0.407, 'neu': 0.452, 'pos': 0.141, 'compound': -0.6908}",-0.6908,neg
@MooGriffiths On a Monday? This is a f**king hate crime of epic proportions,0,1,on monday? thi f**king hate crime epic proport,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
aircon whilst it’s blitz outside is starting to feel like a hate crime,0,0,aircon whilst blitz outsid start feel like hate crime,No hashtags,"{'neg': 0.459, 'neu': 0.382, 'pos': 0.159, 'compound': -0.6908}",-0.6908,neg
Society welcomes proposed reforms to tackle hate crime disparities https://t.co/FkmZmG9f4A https://t.co/QXtleOhCek,0,0,societi welcom propos reform tackl hate crime dispar,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
New research shows misogyny is a “gateway drug” to wider division across society. It is sexism and tackling it must… https://t.co/Gv8xBVTLZT,2,3,"new research show misogyni ""gateway drug"" wider divis across society. it sexism tackl must...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
